,pop_90,white_90,hh_90,total_25_col_9th_90,total_25_col_12th_90,total_25_col_hs_90,total_25_col_sc_90,total_25_col_ad_90,total_25_col_bd_90,total_25_col_gd_90,mhval_90,mrent_90,hinc_90,ohu_90,rhu_90,I_5000_90,I_10000_90,I_12500_90,I_15000_90,I_17500_90,I_20000_90,I_22500_90,I_25000_90,I_27500_90,I_30000_90,I_32500_90,I_35000_90,I_37500_90,I_40000_90,I_42500_90,I_45000_90,I_47500_90,I_50000_90,I_55000_90,I_60000_90,I_75000_90,I_100000_90,I_125000_90,I_150000_90,I_150001_90,state,county,tract,FIPS
1563,3080.0,2904.0,1490.0,18.0,168.0,664.0,638.0,151.0,419.0,182.0,88300.0,452.0,32337.0,669.0,856.0,14.0,58.0,72.0,54.0,75.0,119.0,83.0,50.0,71.0,63.0,92.0,46.0,75.0,40.0,88.0,48.0,31.0,37.0,73.0,13.0,135.0,96.0,34.0,11.0,12.0,47,157,010720,47157010720
1564,5250.0,4590.0,2182.0,118.0,461.0,1219.0,993.0,143.0,454.0,199.0,69100.0,497.0,34049.0,1216.0,932.0,14.0,138.0,82.0,68.0,88.0,109.0,124.0,116.0,79.0,103.0,100.0,113.0,119.0,73.0,93.0,129.0,124.0,55.0,106.0,93.0,144.0,79.0,25.0,0.0,8.0,47,157,010810,47157010810
1565,3565.0,3259.0,1419.0,52.0,196.0,902.0,657.0,111.0,415.0,305.0,89500.0,554.0,41475.0,1145.0,308.0,11.0,24.0,18.0,32.0,68.0,37.0,67.0,36.0,58.0,33.0,97.0,39.0,85.0,75.0,50.0,70.0,56.0,43.0,91.0,84.0,177.0,95.0,61.0,8.0,4.0,47,157,010820,47157010820
1566,3257.0,2109.0,1360.0,61.0,122.0,731.0,769.0,103.0,259.0,77.0,65100.0,494.0,30514.0,631.0,694.0,25.0,51.0,60.0,29.0,85.0,58.0,69.0,98.0,101.0,74.0,146.0,67.0,43.0,56.0,55.0,61.0,54.0,41.0,54.0,6.0,73.0,42.0,12.0,0.0,0.0,47,157,010900,47157010900
1567,4700.0,3465.0,1919.0,345.0,718.0,1114.0,600.0,139.0,188.0,96.0,57000.0,525.0,27490.0,1519.0,352.0,144.0,125.0,114.0,108.0,89.0,72.0,82.0,97.0,129.0,99.0,133.0,97.0,54.0,21.0,94.0,42.0,86.0,96.0,68.0,37.0,61.0,65.0,0.0,0.0,6.0,47,157,011010,47157011010
1568,2721.0,582.0,1031.0,103.0,157.0,411.0,508.0,102.0,180.0,24.0,55200.0,450.0,23558.0,338.0,748.0,52.0,51.0,37.0,89.0,96.0,54.0,109.0,65.0,75.0,16.0,74.0,38.0,30.0,26.0,35.0,31.0,22.0,34.0,31.0,38.0,28.0,0.0,0.0,0.0,0.0,47,157,011020,47157011020
1569,7864.0,5992.0,2425.0,325.0,820.0,1534.0,1036.0,275.0,202.0,170.0,51300.0,499.0,31787.0,1858.0,566.0,243.0,128.0,92.0,67.0,98.0,68.0,80.0,84.0,109.0,162.0,114.0,91.0,131.0,104.0,70.0,78.0,79.0,41.0,117.0,120.0,211.0,71.0,23.0,9.0,35.0,47,157,020100,47157020100
1570,5857.0,4376.0,1931.0,272.0,549.0,1216.0,848.0,232.0,178.0,50.0,59600.0,407.0,27122.0,1285.0,677.0,94.0,207.0,119.0,54.0,74.0,115.0,74.0,119.0,129.0,134.0,87.0,61.0,125.0,91.0,51.0,47.0,59.0,22.0,93.0,67.0,69.0,24.0,0.0,0.0,16.0,47,157,020210,47157020210
1571,4183.0,3291.0,1404.0,269.0,425.0,803.0,610.0,129.0,240.0,107.0,73200.0,409.0,34912.0,1097.0,279.0,27.0,80.0,66.0,21.0,121.0,70.0,37.0,53.0,31.0,66.0,75.0,57.0,32.0,64.0,32.0,34.0,59.0,71.0,106.0,77.0,135.0,55.0,9.0,13.0,13.0,47,157,020220,47157020220
1572,6882.0,5442.0,2556.0,238.0,388.0,1602.0,982.0,216.0,277.0,106.0,61800.0,342.0,23848.0,1108.0,1436.0,128.0,290.0,153.0,140.0,151.0,152.0,168.0,178.0,140.0,86.0,114.0,63.0,110.0,51.0,75.0,46.0,69.0,57.0,114.0,50.0,140.0,63.0,18.0,0.0,0.0,47,157,020300,47157020300
1573,9673.0,7182.0,1142.0,39.0,134.0,903.0,781.0,202.0,180.0,68.0,87500.0,377.0,22967.0,5.0,1115.0,0.0,17.0,33.0,98.0,106.0,126.0,171.0,107.0,90.0,66.0,42.0,45.0,62.0,16.0,30.0,23.0,7.0,19.0,32.0,0.0,41.0,11.0,0.0,0.0,0.0,47,157,020400,47157020400
1574,8477.0,5325.0,3570.0,419.0,729.0,1492.0,1280.0,269.0,834.0,429.0,79200.0,387.0,26529.0,1689.0,1916.0,233.0,408.0,169.0,169.0,181.0,162.0,193.0,144.0,206.0,60.0,198.0,139.0,104.0,128.0,84.0,90.0,88.0,42.0,182.0,84.0,236.0,119.0,100.0,18.0,33.0,47,157,020510,47157020510
1575,12487.0,7209.0,3978.0,360.0,871.0,2373.0,1886.0,488.0,467.0,219.0,50500.0,475.0,28866.0,2761.0,1210.0,153.0,166.0,114.0,147.0,249.0,219.0,266.0,190.0,361.0,227.0,253.0,203.0,220.0,149.0,193.0,129.0,85.0,88.0,251.0,81.0,149.0,63.0,22.0,0.0,0.0,47,157,020520,47157020520
1576,7283.0,6364.0,2616.0,187.0,569.0,1241.0,1283.0,424.0,689.0,332.0,73300.0,421.0,34196.0,1904.0,725.0,108.0,69.0,88.0,104.0,154.0,120.0,124.0,72.0,139.0,97.0,176.0,84.0,126.0,101.0,124.0,63.0,95.0,96.0,190.0,100.0,176.0,122.0,46.0,0.0,42.0,47,157,020530,47157020530
1577,9445.0,8111.0,4029.0,126.0,630.0,2023.0,1640.0,297.0,964.0,385.0,77600.0,461.0,30233.0,1817.0,2166.0,148.0,208.0,194.0,137.0,215.0,146.0,245.0,220.0,349.0,135.0,188.0,140.0,151.0,163.0,230.0,67.0,107.0,89.0,200.0,128.0,313.0,209.0,36.0,0.0,11.0,47,157,020540,47157020540
1578,3376.0,3024.0,1460.0,46.0,145.0,510.0,626.0,157.0,513.0,244.0,83900.0,504.0,34525.0,604.0,880.0,7.0,45.0,37.0,51.0,55.0,53.0,67.0,71.0,91.0,54.0,135.0,79.0,59.0,73.0,31.0,35.0,82.0,63.0,132.0,69.0,74.0,77.0,7.0,0.0,13.0,47,157,020610,47157020610
1579,11084.0,10189.0,4331.0,163.0,533.0,2188.0,1842.0,551.0,1146.0,738.0,91400.0,472.0,39067.0,2540.0,1738.0,134.0,136.0,38.0,130.0,124.0,122.0,287.0,80.0,149.0,211.0,292.0,159.0,180.0,197.0,176.0,133.0,222.0,107.0,314.0,218.0,481.0,318.0,60.0,18.0,45.0,47,157,020620,47157020620
1580,8705.0,8255.0,2762.0,151.0,375.0,1706.0,1522.0,433.0,764.0,186.0,86600.0,675.0,45682.0,2534.0,214.0,68.0,54.0,43.0,60.0,23.0,53.0,98.0,83.0,50.0,92.0,93.0,89.0,157.0,102.0,107.0,173.0,132.0,160.0,264.0,215.0,339.0,225.0,56.0,8.0,18.0,47,157,020630,47157020630
1581,7904.0,6922.0,2652.0,227.0,589.0,1477.0,1180.0,274.0,760.0,358.0,89300.0,133.0,42067.0,2215.0,420.0,195.0,224.0,28.0,9.0,63.0,21.0,31.0,68.0,84.0,52.0,111.0,71.0,111.0,129.0,156.0,58.0,116.0,47.0,202.0,192.0,399.0,210.0,17.0,8.0,50.0,47,157,020640,47157020640
1582,12704.0,12047.0,4075.0,192.0,591.0,2208.0,2268.0,571.0,1306.0,645.0,87500.0,607.0,46571.0,3670.0,496.0,41.0,81.0,54.0,92.0,55.0,64.0,66.0,50.0,172.0,100.0,85.0,180.0,174.0,209.0,205.0,243.0,265.0,171.0,347.0,298.0,594.0,373.0,89.0,42.0,25.0,47,157,020650,47157020650
1583,1809.0,1398.0,600.0,123.0,164.0,522.0,223.0,65.0,68.0,70.0,94300.0,293.0,36500.0,540.0,119.0,34.0,33.0,11.0,6.0,42.0,24.0,61.0,12.0,2.0,14.0,27.0,19.0,25.0,44.0,24.0,6.0,23.0,23.0,68.0,20.0,56.0,14.0,6.0,6.0,0.0,47,157,020700,47157020700
1584,8103.0,6148.0,2666.0,491.0,639.0,1600.0,1200.0,195.0,705.0,371.0,115400.0,368.0,40319.0,2291.0,339.0,113.0,232.0,50.0,52.0,142.0,39.0,102.0,65.0,96.0,82.0,97.0,64.0,121.0,66.0,94.0,95.0,88.0,54.0,153.0,140.0,260.0,224.0,105.0,56.0,76.0,47,157,020800,47157020800
1585,1561.0,1017.0,364.0,404.0,178.0,223.0,115.0,21.0,56.0,13.0,55800.0,367.0,29808.0,290.0,69.0,30.0,15.0,15.0,16.0,20.0,17.0,25.0,20.0,12.0,13.0,20.0,10.0,24.0,18.0,27.0,4.0,9.0,6.0,22.0,17.0,17.0,2.0,0.0,3.0,2.0,47,157,020900,47157020900
1586,3658.0,2961.0,1198.0,161.0,299.0,649.0,585.0,124.0,296.0,239.0,150800.0,244.0,50416.0,1020.0,172.0,42.0,56.0,45.0,24.0,31.0,39.0,16.0,14.0,40.0,37.0,31.0,29.0,81.0,15.0,0.0,26.0,39.0,26.0,86.0,105.0,163.0,81.0,93.0,47.0,32.0,47,157,021000,47157021000
1587,10518.0,9470.0,3802.0,134.0,601.0,1850.0,1885.0,546.0,899.0,310.0,72500.0,522.0,35500.0,2711.0,1064.0,107.0,98.0,87.0,98.0,181.0,143.0,197.0,130.0,164.0,179.0,272.0,188.0,285.0,207.0,175.0,152.0,181.0,141.0,190.0,191.0,336.0,71.0,11.0,18.0,0.0,47,157,021110,47157021110
1588,9678.0,8495.0,4257.0,269.0,662.0,1317.0,1563.0,418.0,1473.0,608.0,76600.0,472.0,32038.0,1716.0,2561.0,143.0,156.0,153.0,118.0,195.0,363.0,258.0,165.0,241.0,202.0,165.0,181.0,270.0,117.0,190.0,82.0,177.0,102.0,190.0,167.0,315.0,228.0,36.0,17.0,26.0,47,157,021120,47157021120
1589,7328.0,6843.0,2669.0,31.0,126.0,711.0,1359.0,271.0,1579.0,754.0,118900.0,467.0,58267.0,2370.0,288.0,41.0,41.0,31.0,11.0,47.0,41.0,65.0,45.0,43.0,45.0,88.0,70.0,45.0,138.0,92.0,44.0,135.0,79.0,137.0,143.0,522.0,402.0,213.0,48.0,103.0,47,157,021131,47157021131
1590,4127.0,3857.0,1650.0,49.0,68.0,393.0,715.0,144.0,909.0,448.0,126800.0,555.0,50319.0,1026.0,636.0,43.0,12.0,15.0,41.0,16.0,42.0,58.0,45.0,15.0,51.0,73.0,51.0,75.0,56.0,23.0,59.0,81.0,62.0,99.0,80.0,290.0,247.0,86.0,20.0,10.0,47,157,021132,47157021132
1591,5128.0,4901.0,2055.0,30.0,90.0,460.0,753.0,212.0,1156.0,662.0,137500.0,526.0,54198.0,1333.0,697.0,14.0,32.0,36.0,20.0,38.0,42.0,51.0,63.0,65.0,44.0,73.0,32.0,60.0,68.0,70.0,38.0,83.0,72.0,148.0,130.0,307.0,276.0,124.0,64.0,105.0,47,157,021133,47157021133
1592,4579.0,1135.0,0.0,454.0,899.0,981.0,1104.0,200.0,179.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,157,021200,47157021200
1593,5433.0,5062.0,2371.0,49.0,116.0,562.0,903.0,128.0,1103.0,944.0,221300.0,443.0,50941.0,1315.0,1101.0,93.0,140.0,68.0,31.0,94.0,92.0,70.0,69.0,88.0,70.0,38.0,43.0,23.0,56.0,101.0,33.0,25.0,35.0,82.0,118.0,211.0,135.0,208.0,79.0,369.0,47,157,021310,47157021310
1594,6875.0,6463.0,2820.0,126.0,206.0,680.0,1226.0,215.0,1521.0,817.0,186200.0,562.0,44663.0,1444.0,1402.0,48.0,128.0,94.0,72.0,94.0,90.0,136.0,83.0,103.0,81.0,95.0,58.0,105.0,83.0,95.0,52.0,96.0,26.0,81.0,104.0,267.0,223.0,222.0,87.0,297.0,47,157,021320,47157021320
1595,10274.0,9440.0,4373.0,181.0,329.0,1354.0,2048.0,318.0,1925.0,1044.0,107700.0,541.0,42510.0,2730.0,1609.0,46.0,61.0,107.0,65.0,134.0,155.0,102.0,173.0,217.0,145.0,281.0,213.0,232.0,125.0,130.0,122.0,66.0,110.0,316.0,174.0,559.0,434.0,196.0,79.0,131.0,47,157,021330,47157021330
1596,8574.0,8117.0,2759.0,41.0,133.0,674.0,1319.0,386.0,1929.0,779.0,172200.0,474.0,74066.0,2391.0,342.0,23.0,30.0,6.0,43.0,57.0,10.0,33.0,23.0,50.0,51.0,40.0,37.0,29.0,26.0,62.0,45.0,43.0,34.0,212.0,131.0,415.0,543.0,328.0,141.0,347.0,47,157,021340,47157021340
1597,4322.0,4085.0,1537.0,6.0,67.0,396.0,785.0,170.0,850.0,502.0,119600.0,632.0,59288.0,1172.0,385.0,19.0,33.0,4.0,31.0,43.0,39.0,40.0,29.0,44.0,50.0,37.0,11.0,28.0,23.0,57.0,13.0,61.0,29.0,94.0,96.0,252.0,331.0,100.0,20.0,53.0,47,157,021351,47157021351
1598,7206.0,6818.0,2182.0,8.0,67.0,435.0,1028.0,209.0,1669.0,868.0,148900.0,1001.0,73028.0,2112.0,92.0,0.0,0.0,9.0,18.0,10.0,0.0,18.0,15.0,0.0,23.0,42.0,18.0,24.0,25.0,53.0,14.0,42.0,62.0,122.0,145.0,501.0,403.0,212.0,149.0,277.0,47,157,021352,47157021352
1599,4354.0,4155.0,1254.0,7.0,60.0,263.0,534.0,100.0,1033.0,499.0,209000.0,497.0,85271.0,1227.0,19.0,27.0,5.0,5.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,28.0,46.0,14.0,68.0,29.0,224.0,277.0,192.0,90.0,207.0,47,157,021353,47157021353
1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,157,021355,47157021355
1601,2521.0,2412.0,872.0,21.0,46.0,240.0,445.0,77.0,542.0,320.0,125100.0,297.0,67658.0,860.0,19.0,8.0,6.0,6.0,0.0,5.0,23.0,23.0,23.0,7.0,13.0,11.0,6.0,10.0,29.0,8.0,16.0,23.0,16.0,55.0,51.0,166.0,179.0,78.0,36.0,74.0,47,157,021410,47157021410
1602,3180.0,2925.0,1046.0,12.0,67.0,373.0,515.0,111.0,556.0,414.0,136300.0,1001.0,65061.0,985.0,63.0,20.0,0.0,23.0,0.0,12.0,18.0,0.0,11.0,33.0,11.0,52.0,12.0,13.0,19.0,30.0,22.0,27.0,50.0,68.0,34.0,169.0,213.0,59.0,56.0,94.0,47,157,021420,47157021420
1603,3949.0,3739.0,1421.0,40.0,41.0,399.0,679.0,128.0,867.0,454.0,128800.0,650.0,54642.0,1162.0,267.0,24.0,5.0,13.0,9.0,0.0,28.0,61.0,28.0,24.0,40.0,47.0,29.0,45.0,39.0,54.0,39.0,43.0,56.0,135.0,53.0,225.0,182.0,108.0,37.0,97.0,47,157,021430,47157021430
1604,5196.0,4843.0,1612.0,146.0,215.0,691.0,757.0,203.0,901.0,353.0,153700.0,242.0,66251.0,1481.0,112.0,31.0,35.0,21.0,21.0,16.0,17.0,22.0,19.0,18.0,5.0,22.0,27.0,39.0,53.0,25.0,14.0,46.0,40.0,116.0,84.0,277.0,281.0,156.0,46.0,181.0,47,157,021500,47157021500
1605,9243.0,8902.0,2730.0,232.0,469.0,1497.0,1514.0,333.0,925.0,392.0,101800.0,671.0,51589.0,2514.0,206.0,59.0,58.0,50.0,22.0,27.0,20.0,33.0,34.0,77.0,108.0,103.0,40.0,172.0,113.0,141.0,84.0,59.0,47.0,331.0,240.0,481.0,286.0,90.0,22.0,33.0,47,157,021610,47157021610
1606,3060.0,1524.0,1107.0,285.0,432.0,620.0,246.0,48.0,165.0,60.0,54800.0,392.0,23893.0,611.0,524.0,121.0,119.0,68.0,54.0,39.0,73.0,60.0,35.0,47.0,51.0,23.0,61.0,49.0,43.0,44.0,14.0,17.0,16.0,43.0,15.0,80.0,21.0,7.0,7.0,0.0,47,157,021620,47157021620
1607,2566.0,2103.0,1292.0,32.0,94.0,519.0,477.0,130.0,388.0,85.0,85300.0,486.0,31386.0,385.0,934.0,18.0,22.0,36.0,43.0,63.0,55.0,71.0,94.0,120.0,73.0,92.0,33.0,85.0,71.0,70.0,36.0,43.0,44.0,32.0,52.0,67.0,21.0,36.0,8.0,7.0,47,157,021710,47157021710
1608,3806.0,3085.0,1878.0,54.0,217.0,724.0,714.0,153.0,452.0,252.0,84200.0,517.0,29094.0,409.0,1445.0,109.0,82.0,61.0,91.0,117.0,82.0,104.0,90.0,159.0,69.0,124.0,54.0,83.0,100.0,74.0,48.0,71.0,44.0,56.0,32.0,153.0,56.0,19.0,0.0,0.0,47,157,021721,47157021721
1609,8462.0,7105.0,4727.0,142.0,459.0,1305.0,1588.0,411.0,1496.0,608.0,74800.0,510.0,31116.0,951.0,3750.0,211.0,229.0,182.0,102.0,286.0,254.0,314.0,226.0,241.0,198.0,270.0,202.0,244.0,195.0,328.0,168.0,177.0,108.0,238.0,93.0,271.0,127.0,33.0,14.0,16.0,47,157,021722,47157021722
1610,8970.0,6392.0,3737.0,143.0,468.0,1306.0,1831.0,443.0,1001.0,406.0,74000.0,521.0,35205.0,1505.0,2206.0,148.0,128.0,110.0,109.0,153.0,117.0,174.0,177.0,167.0,105.0,244.0,215.0,262.0,223.0,204.0,92.0,212.0,148.0,195.0,196.0,216.0,98.0,26.0,10.0,8.0,47,157,021730,47157021730
1611,7131.0,6257.0,2485.0,17.0,311.0,1253.0,1360.0,383.0,689.0,332.0,70500.0,733.0,41688.0,2212.0,286.0,18.0,16.0,16.0,0.0,46.0,29.0,67.0,73.0,152.0,181.0,225.0,42.0,139.0,96.0,211.0,180.0,123.0,109.0,224.0,125.0,275.0,86.0,36.0,16.0,0.0,47,157,021741,47157021741
1612,7604.0,6754.0,2837.0,15.0,143.0,1147.0,1530.0,454.0,1316.0,144.0,85900.0,576.0,45795.0,2232.0,558.0,23.0,35.0,10.0,33.0,41.0,88.0,28.0,93.0,86.0,37.0,199.0,106.0,134.0,143.0,187.0,110.0,206.0,170.0,284.0,161.0,361.0,181.0,53.0,14.0,54.0,47,157,021742,47157021742
1613,6923.0,6020.0,2275.0,21.0,199.0,1007.0,1357.0,317.0,1108.0,309.0,104500.0,925.0,53297.0,2175.0,98.0,18.0,9.0,32.0,8.0,0.0,20.0,46.0,16.0,26.0,27.0,100.0,61.0,91.0,46.0,102.0,96.0,110.0,134.0,281.0,235.0,410.0,296.0,79.0,18.0,14.0,47,157,021743,47157021743
1614,6738.0,5951.0,2368.0,65.0,263.0,920.0,1173.0,416.0,1184.0,247.0,97000.0,615.0,51092.0,2090.0,260.0,58.0,35.0,10.0,27.0,25.0,20.0,48.0,26.0,42.0,22.0,72.0,84.0,105.0,67.0,79.0,99.0,195.0,98.0,288.0,186.0,522.0,168.0,53.0,30.0,9.0,47,157,021750,47157021750
1615,6048.0,472.0,1802.0,176.0,506.0,973.0,822.0,222.0,257.0,183.0,53600.0,468.0,30028.0,1512.0,297.0,130.0,114.0,69.0,56.0,56.0,95.0,123.0,81.0,83.0,93.0,90.0,74.0,79.0,115.0,107.0,52.0,70.0,56.0,70.0,40.0,95.0,41.0,13.0,0.0,0.0,47,157,021900,47157021900
1616,5249.0,1131.0,1782.0,189.0,366.0,965.0,668.0,152.0,319.0,290.0,69000.0,400.0,28029.0,1050.0,715.0,126.0,103.0,75.0,85.0,179.0,101.0,74.0,59.0,71.0,85.0,95.0,85.0,70.0,43.0,65.0,18.0,74.0,20.0,60.0,33.0,136.0,84.0,34.0,0.0,7.0,47,157,022010,47157022010
1617,7227.0,1496.0,2919.0,265.0,607.0,1301.0,1140.0,338.0,480.0,357.0,71100.0,428.0,26346.0,1359.0,1566.0,252.0,179.0,54.0,126.0,169.0,174.0,203.0,183.0,222.0,67.0,194.0,78.0,123.0,87.0,162.0,57.0,32.0,77.0,123.0,98.0,168.0,78.0,0.0,0.0,13.0,47,157,022021,47157022021
1618,6889.0,481.0,2254.0,193.0,569.0,1120.0,747.0,271.0,216.0,103.0,64400.0,381.0,19117.0,513.0,1762.0,224.0,277.0,165.0,142.0,222.0,150.0,170.0,130.0,109.0,104.0,54.0,71.0,81.0,62.0,38.0,46.0,21.0,19.0,34.0,31.0,51.0,45.0,0.0,8.0,0.0,47,157,022022,47157022022
1619,5582.0,1385.0,2246.0,271.0,567.0,886.0,878.0,118.0,413.0,226.0,64900.0,410.0,21620.0,782.0,1466.0,376.0,254.0,86.0,111.0,125.0,79.0,142.0,103.0,109.0,90.0,93.0,74.0,56.0,48.0,100.0,80.0,20.0,79.0,78.0,29.0,63.0,9.0,32.0,0.0,10.0,47,157,022111,47157022111
1620,6136.0,1047.0,2194.0,171.0,350.0,912.0,1088.0,162.0,478.0,170.0,68600.0,391.0,25217.0,927.0,1295.0,155.0,174.0,165.0,93.0,124.0,95.0,166.0,115.0,115.0,57.0,118.0,77.0,75.0,104.0,51.0,82.0,51.0,18.0,134.0,34.0,122.0,41.0,26.0,2.0,0.0,47,157,022112,47157022112
1621,9150.0,2436.0,3361.0,250.0,631.0,1734.0,1454.0,243.0,868.0,362.0,69200.0,438.0,34275.0,2197.0,1135.0,109.0,172.0,97.0,108.0,131.0,120.0,205.0,121.0,227.0,143.0,163.0,119.0,166.0,184.0,154.0,118.0,110.0,78.0,106.0,155.0,274.0,241.0,30.0,11.0,19.0,47,157,022120,47157022120
1622,6493.0,1724.0,2193.0,170.0,416.0,1002.0,1144.0,282.0,586.0,201.0,64600.0,468.0,34688.0,1607.0,628.0,131.0,103.0,45.0,98.0,59.0,85.0,104.0,57.0,127.0,91.0,144.0,60.0,128.0,114.0,79.0,81.0,76.0,9.0,146.0,85.0,264.0,70.0,24.0,13.0,0.0,47,157,022130,47157022130
1623,5875.0,216.0,1600.0,647.0,865.0,895.0,570.0,106.0,167.0,60.0,44600.0,382.0,22130.0,1412.0,210.0,132.0,151.0,130.0,103.0,84.0,85.0,135.0,34.0,99.0,43.0,46.0,61.0,92.0,58.0,69.0,10.0,56.0,33.0,65.0,7.0,73.0,34.0,0.0,0.0,0.0,47,157,022210,47157022210
1624,5249.0,155.0,1732.0,675.0,843.0,867.0,566.0,95.0,170.0,51.0,37400.0,339.0,16847.0,1355.0,358.0,179.0,342.0,151.0,112.0,111.0,60.0,78.0,97.0,49.0,52.0,52.0,35.0,61.0,48.0,39.0,33.0,31.0,43.0,58.0,27.0,56.0,9.0,9.0,0.0,0.0,47,157,022220,47157022220
1625,7874.0,69.0,2242.0,706.0,1181.0,1236.0,689.0,65.0,165.0,43.0,42100.0,200.0,16399.0,1627.0,600.0,392.0,299.0,224.0,145.0,109.0,126.0,121.0,87.0,96.0,79.0,92.0,77.0,22.0,32.0,51.0,34.0,23.0,25.0,75.0,29.0,87.0,9.0,0.0,8.0,0.0,47,157,022310,47157022310
1626,9370.0,559.0,2868.0,384.0,855.0,1554.0,1356.0,390.0,486.0,314.0,53600.0,457.0,30877.0,2409.0,441.0,217.0,167.0,95.0,88.0,113.0,150.0,121.0,142.0,181.0,87.0,208.0,30.0,110.0,133.0,126.0,106.0,98.0,118.0,162.0,119.0,201.0,78.0,18.0,0.0,0.0,47,157,022320,47157022320
1627,6877.0,232.0,1889.0,455.0,922.0,1008.0,711.0,98.0,153.0,72.0,45300.0,213.0,22614.0,1397.0,413.0,263.0,170.0,162.0,70.0,88.0,93.0,96.0,55.0,61.0,86.0,109.0,91.0,35.0,63.0,19.0,60.0,52.0,67.0,74.0,63.0,62.0,32.0,4.0,7.0,7.0,47,157,022330,47157022330
1628,6225.0,1030.0,1897.0,678.0,1026.0,950.0,490.0,155.0,258.0,134.0,44000.0,327.0,22801.0,1643.0,278.0,149.0,233.0,158.0,67.0,154.0,117.0,64.0,54.0,43.0,64.0,121.0,119.0,24.0,94.0,41.0,10.0,22.0,20.0,103.0,60.0,91.0,61.0,17.0,0.0,11.0,47,157,022410,47157022410
1629,9091.0,445.0,2592.0,675.0,1159.0,1524.0,948.0,158.0,210.0,44.0,45100.0,394.0,23233.0,2031.0,529.0,325.0,207.0,177.0,79.0,170.0,151.0,153.0,116.0,194.0,118.0,144.0,127.0,91.0,54.0,46.0,67.0,64.0,61.0,103.0,28.0,70.0,47.0,0.0,0.0,0.0,47,157,022420,47157022420
1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,157,022598,47157022598
1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,157,022698,47157022698
1632,81.0,0.0,22.0,19.0,0.0,9.0,9.0,0.0,5.0,0.0,27500.0,0.0,6846.0,13.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,47,157,022798,47157022798
